Date	ChainId	Indicator	Verdict	ThreatCategory	Metric
8/27/23	1	0x32755345a47ccede41b29ec680e89640ded41764	TP	soft-rug-pull	precision
8/22/23	1	0x7b52a5f998f3f942771d57c2ba1c5290331cc0eb	TP	soft-rug-pull	precision
8/26/23	1	0x42cf8cbb1d9c8289b84a924fbb7811f6c8d4b46b	TP	soft-rug-pull	precision
8/25/23	1	0x59527642ab1692c6a297d9a87788046e6522015d	TP	soft-rug-pull	precision
8/23/23	1	0x7cdaba2b069088107169448c65bf11f1cdb8c5b2	Likely TP	soft-rug-pull	precision
8/25/23	1	0x63ec477ac9cf802eeb5273077d491c9c2df57f39	TP	soft-rug-pull	precision
8/22/23	1	0x0122ffe7ad150f20231a6452483efbaeccb13a19	TP	soft-rug-pull	precision
8/26/23	1	0x02feaae5984fb96d9c05206223ae9e33f426f340	Likely FP	soft-rug-pull	precision
8/25/23	1	0x43ff40d64e9d48cd75ff225fd0d691da0a11196b	TP	soft-rug-pull	precision
8/22/23	1	0x16974fcf44a531baa2705a56f780178b3f4c94a1	TP	soft-rug-pull	precision
8/24/23	1	0xb6dfea929ea245169a60c102b19d1870c66f020e	TP	soft-rug-pull	precision
8/23/23	1	0x64dc94e8cadc7c67a93e45279d0b973161cda2d3	TP	soft-rug-pull	precision
8/23/23	1	0x709a1b01ee79dacf12570acfb96417c7de2958ba	TP	soft-rug-pull	precision
8/26/23	1	0xc7989731fb4f82f06679df66dbad2d7fe1f3ac4e	TP	soft-rug-pull	precision
8/23/23	1	0xcb105f25c590084aca4dabcb58fdeeacb70b5df5	TP	soft-rug-pull	precision
8/23/23	1	0x8077427b227ab2e1799725c9f4ea86d2c3d1a833	TP	soft-rug-pull	precision
8/26/23	1	0xea23ef4f2729492ed7545cb4abe7f43f7c73cd16	TP	soft-rug-pull	precision
8/23/23	1	0xd8c914304911ee67a7dfe32455ef6e94b56404f0	TP	soft-rug-pull	precision
8/26/23	1	0x59da061362a0b073fe238079c28c1db76b2bbdae	TP	soft-rug-pull	precision
8/24/23	1	0x6fca614e191e01321665493ce13f6b6b85f12377	TP	soft-rug-pull	precision
8/27/23	1	0x6ef36659fc56ae944ad3b7a509ca04e309186fc7	TP	soft-rug-pull	precision
8/25/23	1	0x84542e2dfb1be9502e3ecf62e460bd8ff308d72a	TP	soft-rug-pull	precision
8/27/23	1	0x8dc90f43c1822f1504240554939d1c485c393309	TP	soft-rug-pull	precision
8/22/23	1	0xc6f5529f6590bfa53c47997edd72fdcd144fe2bd	Likely TP	soft-rug-pull	precision
8/26/23	1	0xce0f12645fea6712a39f53532cf0a100af527688	TP	soft-rug-pull	precision
8/22/23	1	0xcebd40d5711db1acd1d4b20fa704fcde7edb1908	TP	soft-rug-pull	precision
8/24/23	1	0x99e57d978ddcecd64ea2a7492af83899354e9309	TP	soft-rug-pull	precision
8/27/23	1	0x72f207cecd351766170c6dee0d149acae3ab96bb	TP	soft-rug-pull	precision
8/27/23	1	0x0ac499464984579ecfe342930b8d249cb6ebafda	Likely TP	soft-rug-pull	precision
8/26/23	1	0xfaece4330f6994277003ff1c392d13f1e7b216cc	TP	soft-rug-pull	precision
8/27/23	1	0x8312b5197b4985669ea8308cbce8c3b27fcb4eec	TP	soft-rug-pull	precision
8/24/23	1	0xf25509405fc253ef549c21f9dbfb5e14decce92a	Likely TP	soft-rug-pull	precision
8/22/23	1	0xfede04f3ef932265828a8097d3dbeda5ee0cb3b0	TP	soft-rug-pull	precision
8/25/23	1	0xaea6ed2bbcf5c3aae62afc254e45664a37ede857	TP	soft-rug-pull	precision
8/26/23	1	0x58b987cf91c9ce6883fd96cf45accb3ba31da7cb	Likely TP	soft-rug-pull	precision
8/22/23	1	0x98a758dc76fdb8f2b0d23f62b7ffd457191825d2	TP	address-poisoner	precision
8/23/23	1	0x91fabcb5b59bb7071242e2d855a11705683a40f2	TP	address-poisoner	precision
8/24/23	1	0x8c4cf3c0094f3ec26c78c19d870fb6a374f565b4	TP	address-poisoner	precision
8/25/23	1	0xaff21abb3c000dfe5a7607840bae1869765003c5	TP	address-poisoner	precision
8/22/23	1	0x99d39143bf595fe3dc65d8686cda73feff9d8597	TP	address-poisoner	precision
8/26/23	1	0xa248c242477bcce38cea1e0163118abfea85749a	TP	address-poisoner	precision
8/27/23	1	0x23bbfdf2ab8f9bb2ecfde6f1567186e86d80db76	TP	address-poisoner	precision
8/22/23	1	0x94137e55e24fb844b55e3901ffae13ce913bbb90	TP	address-poisoner	precision
8/23/23	1	0x74d03fb806f720cbd7fd69d1dea8838ca5eb6071	TP	address-poisoner	precision
8/27/23	1	0xb1f6aa68e6f0207c67d803dc874d3e9d4bf6146a	TP	address-poisoner	precision
8/22/23	1	0x993c770ecbee195bc1d50325f61830f3c5fcb27b	TP	address-poisoner	precision
8/23/23	1	0x3733a21b8e22fd60b4256c7dd77d9c2950b5742e	TP	address-poisoner	precision
8/25/23	1	0x5b39855e8406f35343f906a6d7858dd7737f4875	TP	address-poisoner	precision
8/24/23	1	0x3068d3f71155b7371004f163f6df3e18837f545e	TP	address-poisoner	precision
8/24/23	1	0x12e6543b22c31ef4b06040d1ccba45befe1b64a8	TP	address-poisoner	precision
8/24/23	1	0xc581fb4ab3e78d69bd388ce892b2704632f1aa5b	TP	address-poisoner	precision
8/27/23	1	0x5ad29adccba7381d2d8d09a39a54e911e9a39c1e	TP	address-poisoner	precision
8/24/23	1	0x7fa25e1eedd2737d2eae523937c71748b2636606	TP	address-poisoner	precision
8/23/23	1	0x9cc6a804f878d9c1eca4a5d6b9ff59e98d60679a	TP	address-poisoner	precision
8/24/23	1	0x1f0f8cce95add74e307090f4a8e38c6b8c5f4e4d	TP	address-poisoner	precision
8/25/23	1	0x2d79e25a4c10fc531e43565785b5053c4c184572	TP	address-poisoner	precision
8/23/23	1	0xbf1869025dd0d825dd02db492cc64a3ba2760b43	TP	address-poisoner	precision
8/23/23	1	0x608eee049e515f1ef8521c54416b120fa997c913	TP	address-poisoner	precision
8/26/23	1	0x02087b10ba5eb187912dd7b73a4d1929fb83e912	TP	address-poisoner	precision
8/27/23	1	0x27b82e3b6b23db47c73659cbe624596bee0df143	TP	address-poisoner	precision
8/23/23	1	0x48bb65d94be3061adea6be16ecceebe5c62b03b8	TP	address-poisoner	precision
8/24/23	1	0x2507d7f743fbe0182ceb2fe9ee0f7c545c412593	TP	address-poisoner	precision
8/22/23	1	0x14c3f6cd848bd39001c1f8be687baa97c8982cc3	TP	pig-butchering	precision
8/26/23	1	0xd4d4459e737a75d753d1b4cab0d5743557cf441f	TP	pig-butchering	precision
8/23/23	1	0x7162def85d75e6e5225d09409ba1735f77d722be	TP	pig-butchering	precision
8/22/23	1	0x3e7dac9bcdb9d839b0c55944f6d418bf1336545c	TP	pig-butchering	precision
8/22/23	1	0x24772215af0b4cffce83f0133d441e32f719ec8b	TP	pig-butchering	precision
8/26/23	1	0x258ba039915e9b66a2decda48d069a48935e5886	TP	pig-butchering	precision
8/25/23	1	0xb8d816a3a4e86967c061905bd80034dd7e43479d	TP	pig-butchering	precision
8/23/23	1	0xfb56de0ee8df9318b7b93755b2de44296c36adb0	TP	pig-butchering	precision
8/22/23	1	0x06e5fb515996633d561062b2c6845ea0e6311ed6	TP	pig-butchering	precision
8/23/23	1	0xf78a77945ea7485f93e61ca670de3766be27aac8	TP	pig-butchering	precision
8/26/23	1	0xf298bbcda95719bcb2665c7576295315439f3d7e	TP	pig-butchering	precision
8/24/23	1	0x0b5a06fb59743b58900725750aba92a49b1e8a28	TP	pig-butchering	precision
8/23/23	1	0x7cf55608dde5b097b2366f86308cb73ffc720b90	TP	pig-butchering	precision
8/22/23	1	0x9ca3b90e201ff68c8cc12f165928c14c1f2d65a6	TP	pig-butchering	precision
8/27/23	1	0xbf05b5de09d5bf82a0785ff7cf76a78dd80478d6	TP	pig-butchering	precision
8/27/23	1	0x519308b75a6a7a724a52035fd768f8b49d21dac2	TP	pig-butchering	precision
8/26/23	1	0xa7c5795ec64565bf1d5f84ac2f66b05ca4cbb1ea	TP	pig-butchering	precision
8/24/23	1	0x01c741005a210bde9d8cdbf9581f9f75e390b79a	TP	pig-butchering	precision
8/22/23	1	0x857b65f298d2dbc253063a1ec19ef3a1e6b0dc02	TP	pig-butchering	precision
8/22/23	1	0x9c6fdbb57ad7343ef697e6037d14748ac33dc4d5	TP	pig-butchering	precision
8/25/23	1	0xa3d9f45a9de8d086f43a02920d0c7d429efbe33e	TP	pig-butchering	precision
8/26/23	1	0x09640cd390fb38cf014a4bf57eb7fd066fb4b50e	TP	pig-butchering	precision
8/23/23	1	0x801e2fb30c92818aaba7bde51da048ac26555ec6	TP	pig-butchering	precision
8/24/23	1	0xda453ca63f802ee1267f1ba3f9c0120b327b3a7c	TP	pig-butchering	precision
8/23/23	1	0xf02a207228e01ef82a5613ae1b4b1e03fccc25fc	TP	fraudulent-nft-orders	precision
8/27/23	1	0x000047ed3b5f29bd52f33892c225bac38d3ef000	TP	fraudulent-nft-orders	precision
8/22/23	1	0x000921e4af72cd72915db188e7f98fab67c21000	TP	fraudulent-nft-orders	precision
8/23/23	1	0xb9684e01575e8a0e10993b52b4cb168bcbeb6cb8	TP	fraudulent-nft-orders	precision
8/27/23	1	0x2f03b9f8289b4736988dcc6a4ed6c2c48d48dffb	TP	fraudulent-nft-orders	precision
8/24/23	1	0x00000a2f6efb2defc786ef09710b60b29c220000	TP	fraudulent-nft-orders	precision
8/23/23	1	0x0794ebc80b1b8ebd8dd8503c2d3fd752f4e9c080	TP	fraudulent-nft-orders	precision
8/25/23	1	0x048e3f7ae895dafb027e665a4a874a13188d7872	TP	native-ice-phishing	precision
8/27/23	1	0xf8c315959fe4682d4a43355a52d4e8c4d93525c7	TP	native-ice-phishing	precision
8/25/23	1	0xf5aa2c4734d8aa9d3eb7c5ee4d79d5b87e3cf21a	TP	native-ice-phishing	precision
8/24/23	1	0x0f6b938dfd585fc32100c37a154cdef4510b47ca	TP	native-ice-phishing	precision
8/23/23	1	0xb12e59d121561fc07ac8beda51258b06077f349c	TP	native-ice-phishing	precision
8/23/23	1	0x5d8e8c0b6c182d6aec42f44c7e15e588f62910f8	TP	native-ice-phishing	precision
8/26/23	1	0x97d773d21cdbc296de82e8a93c8dc3b2ef68eff4	TP	native-ice-phishing	precision
8/24/23	1	0xab2251f822d8a8711c153814e9feeafa07d677fc	TP	native-ice-phishing	precision
8/22/23	1	0xb6dd7c9c508d3b63ea6f7f0f45baa5fd4993c920	TP	native-ice-phishing	precision
8/23/23	1	0xb2877edf0a269001b96cd1131aed66d66c76bf15	TP	native-ice-phishing	precision
8/26/23	1	0x00043cf25f18f56a3443ce479450bf6710d48000	Likely TP	native-ice-phishing-social-engineering	precision
8/25/23	1	0x2747127b410ec2228711aab6d4ec5b10bb4194a8	TP	native-ice-phishing-social-engineering	precision
8/27/23	1	0x659c329cf7139fcc28a069300a45ca82a800bd96	TP	native-ice-phishing-social-engineering	precision
8/25/23	1	0xc6f4114ffa974ecb5e20ede5e43fdc2fc7dcaefc	Likely TP	native-ice-phishing-social-engineering	precision
8/26/23	1	0x38b4d52fd0daf35d8cbc420d3dd20789929b2081	TP	native-ice-phishing-social-engineering	precision
8/27/23	1	0x0a01d3e0330873c1c1d9ca3f8d0b1394247c7560	TP	native-ice-phishing-social-engineering	precision
8/24/23	1	0xaf1782482d9321b369ee4896db4d3c26d802f7d5	TP	native-ice-phishing-social-engineering	precision
8/24/23	1	0x345d069b9d376829c5a8d3e202ac51e65a138946	TP	native-ice-phishing-social-engineering	precision
8/23/23	1	0x000b6a15b1a85f59cdc3a21d32e8a239ae27d000	TP	native-ice-phishing-social-engineering	precision
8/24/23	1	0x64d0e647e8036a627f45e69a5f1949ab10921e1d	TP	native-ice-phishing-social-engineering	precision
8/23/23	1	0x915a358abdde5afb1e7b0e174583b8a4103fc659	TP	native-ice-phishing-social-engineering	precision
8/23/23	1	0x3a00790d2476edec4fbc5f1ffa0757ac0f46e192	TP	native-ice-phishing-social-engineering	precision
8/25/23	1	0x5b8214ad47a25001046c3c62881bb39cf2618e72	TP	native-ice-phishing-social-engineering	precision
8/27/23	1	0x1f3b92a297864756941aa70c1ca4a1d3094972c0	Likely FP	native-ice-phishing-social-engineering	precision
8/24/23	1	0x4a6818408a35112d8e4400782542dd7a5ead995d	TP	native-ice-phishing-social-engineering	precision
8/26/23	1	0xd19c346476f168a0fa97eed0e39180f204da5c15	TP	native-ice-phishing-social-engineering	precision
8/23/23	1	0x1be76a2f0b0cc486b6abdabd3198aab32284dba9	TP	scammer-deployed-contract	precision
8/26/23	1	0xc96be32e90d24610295494251ce3f62b14d04811	TP	scammer-deployed-contract	precision
8/22/23	1	0xff8d8c9f2bbda23421288c8709a5fce30b3020ba	TP	scammer-deployed-contract	precision
8/24/23	1	0x529c64c24640f652eaa7d5daad486fd38ea6b8eb	TP	scammer-deployed-contract	precision
8/25/23	1	0x61b6f310bb49c3d53552579306dc43f034222c97	TP	scammer-deployed-contract	precision
8/24/23	1	0x116a664a84e09dccbf9f3fef4a680105389c6a2a	TP	scammer-deployed-contract	precision
8/25/23	1	0x184741a6c3e56718ac6097d793e03acceb6cc322	TP	scammer-deployed-contract	precision
8/24/23	1	0xba5653aa0d58ba67c5b67db375ebe74a4d5a41bc	TP	scammer-deployed-contract	precision
8/25/23	1	0x415c6e2c98fb6bd0e8dd2a92396cc28a8b8a5ee2	TP	scammer-deployed-contract	precision
8/23/23	1	0xea754cb5cba1506e959b4f95882cf6ff814e90d2	TP	scammer-deployed-contract	precision
8/26/23	1	0x8644d6f3acd1338645d2c3eb8185a9dfb1f828b3	TP	scammer-deployed-contract	precision
8/25/23	1	0x3e668f8f621de339533c952f14dd603692192f30	TP	scammer-deployed-contract	precision
8/27/23	1	0x6746e16fe87dca9dbe5ddc2d81bbe89c75bf2c58	TP	scammer-deployed-contract	precision
8/26/23	1	0xce0f12645fea6712a39f53532cf0a100af527688	TP	scammer-deployed-contract	precision
8/23/23	1	0x8f4b536c60421c1058caad54fc4eaad291b0bf7a	TP	scammer-deployed-contract	precision
8/27/23	1	0xaf39d69b693fd5a6f1033c679f0a953cb6248982	TP	unknown	precision
8/23/23	1	0xb45677c66166987e8853e03e0759a26421b23f20	TP	unknown	precision
8/24/23	1	0x14af65a33b3c26c91efe6e427d7a8baa6f1b762b	Likely TP	unknown	precision
8/27/23	1	0x0b5a06fb59743b58900725750aba92a49b1e8a28	TP	unknown	precision
8/23/23	1	0xbbb33022aa38be6fcee834ccef0de1e212fff17c	TP	unknown	precision
8/25/23	1	0x260ef37bfe5b89ff61a12c7b4440efb3f5a080ba	TP	unknown	precision
8/24/23	1	0x7a14c4982b0825b437a0e88ce5eda91132f1631c	TP	unknown	precision
8/26/23	1	0x1fc835772e4d96121450cd50c22b172b902ae46c	Likely FP	unknown	precision
8/27/23	1	0x829709c3300d15e0bdb362769ad8528c0d769600	Likely FP	unknown	precision
8/26/23	1	0x5819a3e7d4f541a3a83eb745ee461c5d5fe473b8	TP	unknown	precision
8/25/23	1	0x0f0d79eea16115869766a60143a1173e0911b50c	TP	unknown	precision
8/25/23	1	0x43ff40d64e9d48cd75ff225fd0d691da0a11196b	TP	unknown	precision
8/25/23	1	0xc94a009afc65812f91f47068de4a90df782c5701	TP	unknown	precision
8/26/23	1	0xcc2015d66d95a3f58d8ab0c8d8bcb968212f9ebe	Likely FP	unknown	precision
8/25/23	1	0x01c741005a210bde9d8cdbf9581f9f75e390b79a	TP	unknown	precision
8/27/23	1	0xa36e2d7cc27af0cb6c4182466798ec98c99b3d5d	TP	unknown	precision
8/26/23	1	0x0432b95b3c2bbe2c905b6e3cc0d2d2b0ff171837	Likely FP	unknown	precision
8/26/23	1	0x657d378e66b5e28143c88d85b116c053b8455509	TP	unknown	precision
8/26/23	1	0xcde7a52cc0ae67a43c2cce70f4f723081a958d8e	TP	unknown	precision
8/23/23	1	URL https://fastdrops.xyz likely involved	TP	ice-phishing	precision
8/22/23	1	URL https://migration-chitcat.xyz likely i	TP	ice-phishing	precision
8/23/23	1	URL https://archsway-claim.com likely invo	TP	ice-phishing	precision
8/23/23	1	URL https://usdc-twitter.com likely involv	TP	ice-phishing	precision
8/25/23	1	URL https://defi-animalfarm.top likely inv	TP	ice-phishing	precision
8/23/23	1	URL https://marginiy.com likely involved i	TP	ice-phishing	precision
8/23/23	1	URL https://nftmonk.info.nftgrumpy.info li	TP	ice-phishing	precision
8/24/23	1	URL https://aeronaero.com likely involved	TP	ice-phishing	precision
8/27/23	1	0x0038593ce30c2d5547fedd7a20f9f0dccc2d0000	TP	ice-phishing	precision
8/23/23	1	URL https://prisma-finance.xyz likely invo	TP	ice-phishing	precision
8/23/23	1	URL https://base-reswap.online likely invo	TP	ice-phishing	precision
8/27/23	1	0x814ff7af010d3738cd3611ae43661f79ade138a7	TP	ice-phishing	precision
8/25/23	1	0xfa22baedf7b6f5a359308c1bcc389e56f61e2859	TP	ice-phishing	precision
8/23/23	1	URL https://pepe20-9gu.pages.dev likely in	TP	ice-phishing	precision
8/22/23	1	URL https://lumicoin.pro likely involved i	TP	ice-phishing	precision
8/26/23	1	0x4d196816585eab4b30118c49664b159889e8ce92	TP	ice-phishing	precision
8/22/23	1	0x258ba039915e9b66a2decda48d069a48935e5886	TP	ice-phishing	precision
8/24/23	1	URL https://hipptoken.xyz likely involved	TP	ice-phishing	precision
8/22/23	1	0x3ee21f46c1fba3f5a2edf71f8a29b6091563bf3d	TP	ice-phishing	precision
8/24/23	1	0xc5ab8b67cbc996740c4a42e9b32c3d27002774ed	TP	ice-phishing	precision
8/25/23	1	URL https://friend-techs.com likely involv	TP	ice-phishing	precision
8/25/23	1	0x0ee6b037ac4f526f9a47936c4cafc52037ad0fb4	TP	ice-phishing	precision
8/25/23	1	URL https://povchain.com likely involved i	TP	ice-phishing	precision
8/23/23	1	URL https://claims-optimism.net likely inv	TP	ice-phishing	precision
8/23/23	1	URL https://rollbbit.info likely involved	TP	ice-phishing	precision
8/27/23	1	0x115cfd7936e67300f2e983ca07d58d8f2b5de738	TP	ice-phishing	precision
8/23/23	1	URL https://adrop.id likely involved in a	TP	ice-phishing	precision
8/22/23	1	0xcb155403abcf3aac480d94e932cc245168e148e9	Likely FP	ice-phishing	precision
8/26/23	1	0xe2ffad32052da21463598a7f74f565fb432bb9aa	Likely FP	ice-phishing	precision
8/24/23	1	0x2b2f2a9302cdecdb7d4a2e7005336f7b345c1092	Likely FP	ice-phishing	precision
8/23/23	1	0x6e86d9b7181c5d60680c53c141e18bfede6f63f1	TP	ice-phishing	precision
8/24/23	1	0x906de6226cb140ff7de91770468d739d67208e8e	TP	ice-phishing	precision
8/26/23	1	0x9b7fcfb1b19f0f8f196b6460881956badbb26f50	TP	ice-phishing	precision
8/27/23	1	0xcdaba5b5b58a9c21023bee85a02054121ef54230	Likely FP	ice-phishing	precision
8/23/23	1	URL https://connects-bankless.app likely i	TP	ice-phishing	precision
8/26/23	1	0x000048d9159398861e9eac13bde2bebaa9370000	TP	ice-phishing	precision
8/22/23	1	URL https://usdcwin.com likely involved in	TP	ice-phishing	precision
8/24/23	1	0xdb2263464a83330c2724b9f757ff4db135125be7	TP	ice-phishing	precision
8/25/23	1	0x9470020fd3252c9a8645826b94fece2ed29bfea9	TP	ice-phishing	precision
8/25/23	1	0x86476adb1d4e7be94b9a212a3f4339b585aea56c	TP	ice-phishing	precision
8/23/23	1	URL https://www.worldcoin-reward.com likel	TP	ice-phishing	precision
8/23/23	1	URL https://lidofi.events likely involved	TP	ice-phishing	precision
8/24/23	1	0x7bccd4a1ca683ad86d4f08ad6978337f3f1be588	TP	ice-phishing	precision
8/24/23	1	0x021905cba57ced4e280ebfaace860a166627c0a7	Likely FP	ice-phishing	precision
8/27/23	1	0x1a40cf9b7cc52f8767463e2890c630cb2f3aa475	TP	ice-phishing	precision
8/23/23	1	0x1a8a19120cb6f63ce6de26c5f8af9e3a42ead723	TP	ice-phishing	precision
8/25/23	1	0x1feb9c925c435fafec1354d6fee69ba732c79f78	Likely FP	ice-phishing	precision
8/26/23	1	0x20791c192592d04599e8240d88b2445669b42662	TP	ice-phishing	precision
8/23/23	1	URL https://get.pepe20vip.org likely invol	TP	ice-phishing	precision
8/24/23	1	URL https://unibothold.com likely involved	TP	ice-phishing	precision
8/25/23	1	URL https://gamestopnft.cc likely involved	TP	ice-phishing	precision
8/23/23	1	URL https://airdrop-zksync.one likely invo	TP	ice-phishing	precision
8/23/23	1	0x9440d078433d2dbf3bbc50de26c94da4f14e925f	TP	ice-phishing	precision
8/23/23	1	URL https://paxosvip.com likely involved i	TP	ice-phishing	precision
8/23/23	1	URL https://dashboard-0x0.com likely invol	TP	ice-phishing	precision
8/24/23	1	0xfb149193265d9f3b39a95b3acb6417ff1b4a0542	TP	ice-phishing	precision
8/25/23	1	URL https://air-shibarium.com likely invol	TP	ice-phishing	precision
8/23/23	1	URL https://airdrops-venoms.one likely inv	TP	ice-phishing	precision
8/23/23	1	URL https://mail.portal-binance.com likely	TP	ice-phishing	precision
8/22/23	1	0x2750403e5a5b829bbb66a78a7f623e42a646ddef	Likely FP	ice-phishing	precision
8/23/23	1	URL https://claim-go-hex.com likely involv	TP	ice-phishing	precision
8/23/23	1	0xc7839557a4c80e2656ab49054006a9d91502dbd3	TP	ice-phishing	precision
8/25/23	1	URL https://reflextokenserc.com likely inv	TP	ice-phishing	precision
8/23/23	1	URL https://hilotoken.com likely involved	TP	ice-phishing	precision
8/25/23	1	URL https://hodlhindsight.com likely invol	TP	ice-phishing	precision
8/25/23	1	URL https://multiversefix.site likely invo	TP	ice-phishing	precision
8/25/23	1	URL https://claim-pondcoin.com likely invo	TP	ice-phishing	precision
8/24/23	1	URL https://adrops.gg likely involved in a	TP	ice-phishing	precision
8/22/23	1	URL https://kas.claims likely involved in	TP	ice-phishing	precision
8/23/23	1	0xc6e8108da56156dfc51a7cd43bcc749ed4d61244	Likely TP	ice-phishing	precision
8/23/23	1	URL https://portal-binance.com likely invo	TP	ice-phishing	precision
8/23/23	1	URL https://eth-randomwin.pages.dev likely	TP	ice-phishing	precision
8/23/23	1	URL https://shibasagaerc.com likely involv	TP	ice-phishing	precision
8/27/23	1	0x70521dc62e3b7f6b7f52277b93882dd661a84e7d	TP	ice-phishing	precision
8/24/23	1	URL https://connect-bitgertbrise.com likel	TP	ice-phishing	precision
8/23/23	1	URL https://rarible-drop.com likely involv	TP	ice-phishing	precision
8/25/23	1	0x756754abfe564e84a83aff2baa71f3117e640671	TP	ice-phishing	precision
8/25/23	1	0x647f225450d49e03cd0c1cd4491d0cd1e9f04cdc	TP	ice-phishing	precision
8/19/23	1	0xe5b35515d2808d466cdd9c8ee4a57cd2cbf6a9f9	Likely FP	soft-rug-pull	precision
8/18/23	1	0xe7f96f5b03c2037c241b30ff2cf15d835b9ef132	TP	soft-rug-pull	precision
8/17/23	1	0x8124a4c134599562a13be18563319340a519f885	TP	soft-rug-pull	precision
8/20/23	1	0x8c7a0955d45aa643fbd7616c22866323d4e86cd2	TP	soft-rug-pull	precision
8/17/23	1	0x163aa00ff8eb466936db63b4c6f454befb8939a8	TP	soft-rug-pull	precision
8/20/23	1	0xa15e51f564c2f2a5c413e9361776024c7f04dc9f	TP	soft-rug-pull	precision
8/15/23	1	0x14c1f7e426fe8ae8cb0e2283889d6915711d126d	TP	soft-rug-pull	precision
8/18/23	1	0x2ec6bf65bf9cf83bdd9295425b5b145daa3cb763	TP	soft-rug-pull	precision
8/20/23	1	0x67ab568c53175d9c03fce4664a7e6af718186441	TP	soft-rug-pull	precision
8/17/23	1	0x4d56b514f9847dca40fae098b4db783a41f62c3d	TP	soft-rug-pull	precision
8/17/23	1	0x9fb3e0d214e0c39204818ab41183d5720c3c358c	TP	soft-rug-pull	precision
8/18/23	1	0x6d3203d84615fd9362f7e9bd85d25aec125252c0	TP	soft-rug-pull	precision
8/19/23	1	0xc5b9c494914c4546aee1339c8a80b0e68405925b	TP	soft-rug-pull	precision
8/17/23	1	0x333bebfd1c429cff15630200f9f53a63ce6a4a3f	TP	soft-rug-pull	precision
8/19/23	1	0x3be379b376383d54b04ba6fb7f2d0d348f9368ea	TP	soft-rug-pull	precision
8/20/23	1	0xf705034780ac78bdae967ca2db114aef16d47272	TP	soft-rug-pull	precision
8/16/23	1	0x6abbd0b0370311744d399d09a2f51857d5e5e223	TP	soft-rug-pull	precision
8/18/23	1	0xe84b991e9fc4cf9ab1095b2020a3fbbecc239430	TP	soft-rug-pull	precision
8/19/23	1	0x8824740d152a97f689d894204052ff4c496dd280	TP	soft-rug-pull	precision
8/19/23	1	0xa055d1bb733b81045239bd72f38de3b6336a60ef	TP	soft-rug-pull	precision
8/18/23	1	0xe4cacb6b19e0e972ff4ad469c74d7ddf132c9d09	TP	soft-rug-pull	precision
8/20/23	1	0x75baeaa0c04c6e028fec4e7a113102a87745f302	TP	soft-rug-pull	precision
8/15/23	1	0x069f1a405056385f36d9267bb47f89ddd6ffb2f0	TP	soft-rug-pull	precision
8/20/23	1	0x0a4d105c26aae88ec49d40032de1df9355a80480	TP	soft-rug-pull	precision
8/20/23	1	0x53c4fd55e492f0f40ed06d2e73179b965a67d028	TP	soft-rug-pull	precision
8/16/23	1	0xf36f3a21fcfab1166346452012473f8d10653860	TP	soft-rug-pull	precision
8/18/23	1	0xa018cc2a4ba8325642428dbd2c1fbcf6dc47da08	TP	soft-rug-pull	precision
8/15/23	1	0x37103971b748217672a9e52ae0811aacd82e1d0b	TP	soft-rug-pull	precision
8/18/23	1	0x405776a97d8e6590c09f5ac312b210ef5f67fa5f	TP	soft-rug-pull	precision
8/16/23	1	0xf1ac0272c9c703004af5b6190565edeb896b98b7	TP	soft-rug-pull	precision
8/17/23	1	0xf4b65dd732bcefed54cc46f98df8633e37c50a09	TP	soft-rug-pull	precision
8/16/23	1	0xd6ce89a6c62de0b300ac8e50a1ba511b6dfa37fa	TP	soft-rug-pull	precision
8/20/23	1	0xd0de7e157e34d19b2c99ad7ceef73389422f0d1d	TP	soft-rug-pull	precision
8/19/23	1	0x888dc7e8745de40ee80414b1796a1d481774dc31	TP	soft-rug-pull	precision
8/16/23	1	0xf5d886a7e0c416107ef82e14d77fb8306e10ae70	TP	soft-rug-pull	precision
8/20/23	1	0x2ff25203135681e1960a3e78b3a45f7d698bbfde	TP	soft-rug-pull	precision
8/19/23	1	0x8efc74dce19708958151fc3983103b71d74e8254	TP	soft-rug-pull	precision
8/17/23	1	0x01542d2937f666dbd985ee0ece0ae143f26ac3cc	TP	soft-rug-pull	precision
8/20/23	1	0x858bc0a1e7d42b3d1efd0780fc4ecf59fa827024	TP	soft-rug-pull	precision
8/20/23	1	0xee631154a13437baea4f3e89e8f7a77f81a6f49d	TP	soft-rug-pull	precision
8/16/23	1	0x74d03fb806f720cbd7fd69d1dea8838ca5eb6071	TP	address-poisoner	precision
8/15/23	1	0x0e84502d959fea0ed679618ae00ca5558c53c5ee	TP	address-poisoner	precision
8/15/23	1	0x21a82497844d412e5fe668ce354ddcd3d80fc760	TP	address-poisoner	precision
8/15/23	1	0x81064186ad56acc275925b2a09c967c7a2d868cd	TP	address-poisoner	precision
8/17/23	1	0x9ab3be6941cb730ad93f45fb2cf6696e36dcd471	TP	address-poisoner	precision
8/15/23	1	0x1f0f8cce95add74e307090f4a8e38c6b8c5f4e4d	TP	address-poisoner	precision
8/19/23	1	0x7fa25e1eedd2737d2eae523937c71748b2636606	TP	address-poisoner	precision
8/16/23	1	0xaff21abb3c000dfe5a7607840bae1869765003c5	TP	address-poisoner	precision
8/20/23	1	0x47cbe9f7e44f7d563883a7e0eb99b14dd6478982	TP	address-poisoner	precision
